"sub"	"RT"	"correct"	"category"	"condition"	"conditionName"	"repeatDist"	"targetItem"	"conditionCheck"	"categoryNum"	"phase"	"test"	"conditionNum"	"indivCountC1"	"indivCountC2"	"indivCountC3"	"indivCountC4"
"218"	"10"	2014	1	"Animals"	1	"uniform"	0	"11.jpg"	1	1	"SixItems"	6	1	8	8	8	6
"219"	"10"	1608	1	"Animals"	2	"mixed"	0	"11.jpg"	2	1	"SixItems"	6	2	8	8	8	6
"220"	"10"	2464	1	"Objects"	2	"mixed"	0	"16.jpg"	2	2	"SixItems"	6	2	8	8	8	6
"221"	"10"	1692	1	"Animals"	1	"uniform"	0	"24.jpg"	1	1	"SixItems"	6	1	8	8	8	6
"222"	"10"	1692	1	"Objects"	1	"uniform"	0	"12.jpg"	1	2	"SixItems"	6	1	8	8	8	6
"223"	"10"	1341	1	"Animals"	2	"mixed"	0	"6.jpg"	2	1	"SixItems"	6	2	8	8	8	6
"224"	"10"	1942	1	"Animals"	1	"uniform"	0	"20.jpg"	1	1	"SixItems"	6	1	8	8	8	6
"225"	"10"	1921	1	"Objects"	1	"uniform"	0	"6.jpg"	1	2	"SixItems"	6	1	8	8	8	6
"226"	"11"	1988	1	"Animals"	2	"mixed"	0	"19.jpg"	2	1	"SixItems"	6	2	7	7	6	7
"227"	"11"	1645	1	"Objects"	1	"uniform"	0	"4.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"228"	"11"	872	1	"Objects"	2	"mixed"	0	"8.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"229"	"11"	1006	1	"Animals"	1	"uniform"	0	"16.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"230"	"11"	2948	1	"Objects"	2	"mixed"	0	"4.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"231"	"11"	2793	1	"Animals"	1	"uniform"	0	"15.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"232"	"11"	1241	1	"Objects"	1	"uniform"	0	"21.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"233"	"11"	1253	1	"Animals"	2	"mixed"	0	"20.jpg"	2	1	"SixItems"	6	2	7	7	6	7
"234"	"11"	1719	1	"Animals"	1	"uniform"	0	"13.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"235"	"11"	1737	1	"Objects"	1	"uniform"	0	"17.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"236"	"11"	1055	1	"Objects"	2	"mixed"	0	"12.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"237"	"11"	1088	1	"Animals"	2	"mixed"	0	"9.jpg"	2	1	"SixItems"	6	2	7	7	6	7
"238"	"11"	1055	1	"Animals"	1	"uniform"	0	"10.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"239"	"11"	1565	1	"Animals"	2	"mixed"	0	"11.jpg"	2	1	"SixItems"	6	2	7	7	6	7
"240"	"11"	1654	1	"Objects"	2	"mixed"	0	"2.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"241"	"11"	2095	1	"Objects"	1	"uniform"	0	"2.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"242"	"11"	947	1	"Objects"	1	"uniform"	0	"1.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"243"	"11"	3445	1	"Animals"	1	"uniform"	0	"8.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"244"	"11"	1325	1	"Objects"	2	"mixed"	0	"20.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"245"	"11"	2066	1	"Objects"	2	"mixed"	0	"23.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"246"	"11"	1844	1	"Objects"	1	"uniform"	0	"11.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"247"	"11"	921	1	"Animals"	2	"mixed"	0	"12.jpg"	2	1	"SixItems"	6	2	7	7	6	7
"248"	"11"	2486	1	"Animals"	1	"uniform"	0	"22.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"249"	"11"	1206	1	"Objects"	2	"mixed"	0	"19.jpg"	2	2	"SixItems"	6	2	7	7	6	7
"250"	"11"	1577	1	"Animals"	2	"mixed"	0	"8.jpg"	2	1	"SixItems"	6	2	7	7	6	7
"251"	"11"	1137	1	"Objects"	1	"uniform"	0	"5.jpg"	1	2	"SixItems"	6	1	7	7	6	7
"252"	"11"	1341	1	"Animals"	1	"uniform"	0	"21.jpg"	1	1	"SixItems"	6	1	7	7	6	7
"253"	"12"	1728	1	"Animals"	2	"mixed"	0	"17.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"254"	"12"	1760	1	"Objects"	1	"uniform"	0	"17.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"255"	"12"	1055	1	"Animals"	1	"uniform"	0	"24.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"256"	"12"	1424	1	"Objects"	2	"mixed"	0	"21.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"257"	"12"	1313	1	"Animals"	2	"mixed"	0	"4.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"258"	"12"	2033	1	"Objects"	2	"mixed"	0	"19.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"259"	"12"	1176	1	"Objects"	1	"uniform"	0	"5.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"260"	"12"	2135	1	"Animals"	2	"mixed"	0	"7.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"261"	"12"	2454	1	"Objects"	2	"mixed"	0	"15.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"262"	"12"	2502	1	"Objects"	1	"uniform"	0	"20.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"263"	"12"	1749	1	"Animals"	1	"uniform"	0	"11.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"264"	"12"	1263	1	"Animals"	2	"mixed"	0	"16.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"265"	"12"	1454	1	"Objects"	2	"mixed"	0	"12.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"266"	"12"	2562	1	"Objects"	1	"uniform"	0	"16.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"267"	"12"	1312	1	"Animals"	1	"uniform"	0	"9.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"268"	"12"	1113	1	"Objects"	2	"mixed"	0	"3.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"269"	"12"	1230	1	"Objects"	1	"uniform"	0	"14.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"270"	"12"	1353	1	"Animals"	2	"mixed"	0	"13.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"271"	"12"	1071	1	"Objects"	2	"mixed"	0	"16.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"272"	"12"	2789	1	"Objects"	1	"uniform"	0	"12.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"273"	"12"	1959	1	"Objects"	2	"mixed"	0	"9.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"274"	"12"	2599	1	"Objects"	1	"uniform"	0	"19.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"275"	"12"	2505	1	"Animals"	2	"mixed"	0	"3.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"276"	"12"	2909	1	"Animals"	1	"uniform"	0	"22.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"277"	"12"	1687	1	"Objects"	2	"mixed"	0	"20.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"278"	"12"	1005	1	"Objects"	1	"uniform"	0	"13.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"279"	"12"	1884	1	"Animals"	2	"mixed"	0	"18.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"280"	"12"	1436	1	"Objects"	1	"uniform"	0	"3.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"281"	"12"	1162	1	"Objects"	2	"mixed"	0	"10.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"282"	"12"	1525	1	"Animals"	1	"uniform"	0	"18.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"283"	"12"	3419	1	"Objects"	2	"mixed"	0	"2.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"284"	"12"	1470	1	"Animals"	1	"uniform"	0	"23.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"285"	"12"	2937	1	"Animals"	1	"uniform"	0	"16.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"286"	"12"	1647	1	"Objects"	2	"mixed"	0	"22.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"287"	"12"	1786	1	"Objects"	1	"uniform"	0	"23.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"288"	"12"	2134	1	"Animals"	2	"mixed"	0	"1.jpg"	2	1	"SixItems"	6	2	9	11	8	12
"289"	"12"	1429	1	"Objects"	2	"mixed"	0	"4.jpg"	2	2	"SixItems"	6	2	9	11	8	12
"290"	"12"	1218	1	"Objects"	1	"uniform"	0	"11.jpg"	1	2	"SixItems"	6	1	9	11	8	12
"291"	"12"	3571	1	"Animals"	1	"uniform"	0	"4.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"292"	"12"	1392	1	"Animals"	1	"uniform"	0	"12.jpg"	1	1	"SixItems"	6	1	9	11	8	12
"293"	"13"	1628	1	"Animals"	1	"uniform"	0	"23.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"294"	"13"	1693	1	"Objects"	1	"uniform"	0	"2.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"295"	"13"	1487	1	"Animals"	2	"mixed"	0	"9.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"296"	"13"	1762	1	"Objects"	2	"mixed"	0	"21.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"297"	"13"	1989	1	"Animals"	1	"uniform"	0	"5.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"298"	"13"	1542	1	"Animals"	2	"mixed"	0	"18.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"299"	"13"	1988	1	"Objects"	1	"uniform"	0	"23.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"300"	"13"	1347	1	"Objects"	2	"mixed"	0	"2.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"301"	"13"	3093	1	"Animals"	1	"uniform"	0	"19.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"302"	"13"	1407	1	"Objects"	2	"mixed"	0	"18.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"303"	"13"	1180	1	"Objects"	1	"uniform"	0	"21.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"304"	"13"	1610	1	"Animals"	2	"mixed"	0	"22.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"305"	"13"	1829	1	"Objects"	1	"uniform"	0	"8.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"306"	"13"	2378	1	"Animals"	1	"uniform"	0	"9.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"307"	"13"	1270	1	"Animals"	2	"mixed"	0	"15.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"308"	"13"	1623	1	"Objects"	2	"mixed"	0	"14.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"309"	"13"	1307	1	"Animals"	2	"mixed"	0	"4.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"310"	"13"	1138	1	"Objects"	2	"mixed"	0	"12.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"311"	"13"	1833	1	"Animals"	1	"uniform"	0	"2.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"312"	"13"	1621	1	"Objects"	1	"uniform"	0	"22.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"313"	"13"	1653	1	"Animals"	2	"mixed"	0	"11.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"314"	"13"	1836	1	"Objects"	2	"mixed"	0	"15.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"315"	"13"	1252	1	"Objects"	1	"uniform"	0	"7.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"316"	"13"	1392	1	"Animals"	1	"uniform"	0	"20.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"317"	"13"	1625	1	"Animals"	1	"uniform"	0	"4.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"318"	"13"	1087	1	"Animals"	2	"mixed"	0	"2.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"319"	"13"	3778	1	"Objects"	1	"uniform"	0	"17.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"320"	"13"	1982	1	"Objects"	2	"mixed"	0	"1.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"321"	"13"	2064	1	"Animals"	1	"uniform"	0	"13.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"322"	"13"	1985	1	"Animals"	2	"mixed"	0	"21.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"323"	"13"	1718	1	"Objects"	2	"mixed"	0	"11.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"324"	"13"	1285	1	"Objects"	1	"uniform"	0	"20.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"325"	"13"	2687	1	"Animals"	1	"uniform"	0	"1.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"326"	"13"	1408	1	"Objects"	1	"uniform"	0	"24.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"327"	"13"	1893	1	"Animals"	2	"mixed"	0	"19.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"328"	"13"	1097	1	"Objects"	2	"mixed"	0	"3.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"329"	"13"	1483	1	"Animals"	2	"mixed"	0	"5.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"330"	"13"	1854	1	"Objects"	1	"uniform"	0	"9.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"331"	"13"	1291	1	"Objects"	2	"mixed"	0	"17.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"332"	"13"	1268	1	"Animals"	2	"mixed"	0	"14.jpg"	2	1	"SixItems"	6	2	10	11	11	11
"333"	"13"	1370	1	"Objects"	2	"mixed"	0	"19.jpg"	2	2	"SixItems"	6	2	10	11	11	11
"334"	"13"	3071	1	"Animals"	1	"uniform"	0	"18.jpg"	1	1	"SixItems"	6	1	10	11	11	11
"335"	"13"	2367	1	"Objects"	1	"uniform"	0	"19.jpg"	1	2	"SixItems"	6	1	10	11	11	11
"336"	"14"	1153	1	"Animals"	2	"mixed"	0	"18.jpg"	2	1	"SixItems"	6	2	2	4	5	3
"337"	"14"	1341	1	"Objects"	2	"mixed"	0	"14.jpg"	2	2	"SixItems"	6	2	2	4	5	3
"338"	"14"	1444	1	"Animals"	2	"mixed"	0	"12.jpg"	2	1	"SixItems"	6	2	2	4	5	3
"339"	"14"	1760	1	"Objects"	1	"uniform"	0	"7.jpg"	1	2	"SixItems"	6	1	2	4	5	3
"340"	"14"	1587	1	"Animals"	1	"uniform"	0	"19.jpg"	1	1	"SixItems"	6	1	2	4	5	3
"341"	"14"	1582	1	"Animals"	1	"uniform"	0	"17.jpg"	1	1	"SixItems"	6	1	2	4	5	3
"342"	"14"	1590	1	"Objects"	2	"mixed"	0	"5.jpg"	2	2	"SixItems"	6	2	2	4	5	3
"343"	"14"	1753	1	"Objects"	1	"uniform"	0	"16.jpg"	1	2	"SixItems"	6	1	2	4	5	3
"344"	"14"	1023	1	"Animals"	2	"mixed"	0	"10.jpg"	2	1	"SixItems"	6	2	2	4	5	3
"345"	"14"	1069	1	"Objects"	1	"uniform"	0	"22.jpg"	1	2	"SixItems"	6	1	2	4	5	3
"346"	"14"	1512	1	"Animals"	2	"mixed"	0	"1.jpg"	2	1	"SixItems"	6	2	2	4	5	3
"347"	"14"	1738	1	"Objects"	1	"uniform"	0	"8.jpg"	1	2	"SixItems"	6	1	2	4	5	3
"348"	"14"	1054	1	"Objects"	2	"mixed"	0	"8.jpg"	2	2	"SixItems"	6	2	2	4	5	3
"349"	"14"	1058	1	"Animals"	2	"mixed"	0	"5.jpg"	2	1	"SixItems"	6	2	2	4	5	3
"350"	"16"	1357	1	"Objects"	2	"mixed"	0	"15.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"351"	"16"	3442	1	"Animals"	2	"mixed"	0	"5.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"352"	"16"	2345	1	"Objects"	2	"mixed"	0	"20.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"353"	"16"	1980	1	"Objects"	1	"uniform"	0	"14.jpg"	1	2	"SixItems"	6	1	7	6	9	8
"354"	"16"	2750	1	"Animals"	1	"uniform"	0	"20.jpg"	1	1	"SixItems"	6	1	7	6	9	8
"355"	"16"	3454	1	"Animals"	2	"mixed"	0	"1.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"356"	"16"	3027	1	"Animals"	2	"mixed"	0	"12.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"357"	"16"	2310	1	"Animals"	1	"uniform"	0	"14.jpg"	1	1	"SixItems"	6	1	7	6	9	8
"358"	"16"	1335	1	"Objects"	2	"mixed"	0	"10.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"359"	"16"	1288	1	"Animals"	2	"mixed"	0	"15.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"360"	"16"	1954	1	"Animals"	1	"uniform"	0	"23.jpg"	1	1	"SixItems"	6	1	7	6	9	8
"361"	"16"	2154	1	"Objects"	1	"uniform"	0	"10.jpg"	1	2	"SixItems"	6	1	7	6	9	8
"362"	"16"	1143	1	"Objects"	2	"mixed"	0	"17.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"363"	"16"	2182	1	"Animals"	1	"uniform"	0	"3.jpg"	1	1	"SixItems"	6	1	7	6	9	8
"364"	"16"	2128	1	"Animals"	2	"mixed"	0	"23.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"365"	"16"	1264	1	"Objects"	2	"mixed"	0	"7.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"366"	"16"	1254	1	"Animals"	2	"mixed"	0	"11.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"367"	"16"	1221	1	"Animals"	1	"uniform"	0	"7.jpg"	1	1	"SixItems"	6	1	7	6	9	8
"368"	"16"	3879	1	"Objects"	1	"uniform"	0	"4.jpg"	1	2	"SixItems"	6	1	7	6	9	8
"369"	"16"	1506	1	"Animals"	2	"mixed"	0	"14.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"370"	"16"	2560	1	"Objects"	1	"uniform"	0	"8.jpg"	1	2	"SixItems"	6	1	7	6	9	8
"371"	"16"	1504	1	"Animals"	2	"mixed"	0	"13.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"372"	"16"	1502	1	"Objects"	2	"mixed"	0	"5.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"373"	"16"	2382	1	"Objects"	1	"uniform"	0	"13.jpg"	1	2	"SixItems"	6	1	7	6	9	8
"374"	"16"	1182	1	"Objects"	2	"mixed"	0	"4.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"375"	"16"	1759	1	"Animals"	1	"uniform"	0	"15.jpg"	1	1	"SixItems"	6	1	7	6	9	8
"376"	"16"	2556	1	"Objects"	1	"uniform"	0	"5.jpg"	1	2	"SixItems"	6	1	7	6	9	8
"377"	"16"	1781	1	"Animals"	2	"mixed"	0	"24.jpg"	2	1	"SixItems"	6	2	7	6	9	8
"378"	"16"	1380	1	"Objects"	2	"mixed"	0	"22.jpg"	2	2	"SixItems"	6	2	7	6	9	8
"379"	"16"	2502	1	"Animals"	1	"uniform"	0	"17.jpg"	1	1	"SixItems"	6	1	7	6	9	8
